iter	RMSE
829	0.007305453108
830	0.007299894883
831	0.00729967849
832	0.007299411096
833	0.00729919934
834	0.007299196527
835	0.007299060026
836	0.007298875576
837	0.00729884502
838	0.007297404722
839	0.007297375292
840	0.00729734706
841	0.0072973266
842	0.007297124866
843	0.00729711249
844	0.007296903599
845	0.007296700349
846	0.007296602456
847	0.007296050208
848	0.007296023132
849	0.007295223758
850	0.007294977611
851	0.007294830256
852	0.007294678304
853	0.007294244133
854	0.007294228298
855	0.007294202576
856	0.007293972012
857	0.007293947124
858	0.007293543072
859	0.007293344988
860	0.007293259064
861	0.007273679035
862	0.007272159152
863	0.007272120402
864	0.007271888032
865	0.007271683772
866	0.007271395155
867	0.007271362313
868	0.007270564704
869	0.007269312577
870	0.007268972665
871	0.007268904401
872	0.007268890144
873	0.007268868057
874	0.007268718435
875	0.007268705303
876	0.007268592814
877	0.007268580943
878	0.007268480411
879	0.007268052869
880	0.007267926351
881	0.007265008151
882	0.007264395805
883	0.007263560095
884	0.007263507547
885	0.007263458663
886	0.007263427869
887	0.007263406641
888	0.007263339344
889	0.007263307971
890	0.00726237858
891	0.007262361422
892	0.007260623438
893	0.007259803051
894	0.007259784454
895	0.007259436269
896	0.007259419951
897	0.007259402281
898	0.007259341549
899	0.007259041382
900	0.007259024152
901	0.007258902884
902	0.007258181343
903	0.007258166135
904	0.00725815177
905	0.007257959124
906	0.00725794337
907	0.007257442342
908	0.007257427071
909	0.007257407204
910	0.007257284816
911	0.00725716598
912	0.007257103541
913	0.007256886958
914	0.007256874353
915	0.007256275598
916	0.007256260136
917	0.007256247924
918	0.007256234405
919	0.007255842201
920	0.00725567207
921	0.007255659294
922	0.007255646043
923	0.007255631507
924	0.007255553339
925	0.007254995452
926	0.007254981819
927	0.007254959293
928	0.007254923564
929	0.007254893224
930	0.007254573542
931	0.007254561866
932	0.007254439812
933	0.007254429756
934	0.007254049281
935	0.007254038255
936	0.007254002072
937	0.007253469683
938	0.007253459506
939	0.007253446107
940	0.007253434034
941	0.007252971838
942	0.007252966192
943	0.007252424005
944	0.007249900576
945	0.007249519438
946	0.007249509137
947	0.007234141063
948	0.007233967627
949	0.007233785833
950	0.007233685479
951	0.007233583812
952	0.007233560437
953	0.007233422162
954	0.007233416157
955	0.007232512468
956	0.007232463037
957	0.007232177867
958	0.007232112385
959	0.007232067524
960	0.007232027199
961	0.007231885233
962	0.007231739138
963	0.00723104046
964	0.007231003816
965	0.007230353529
966	0.007230340789
967	0.007230331905
968	0.007229703605
969	0.007229629737
970	0.007228905282
971	0.007228899709
972	0.007228856073
973	0.007228711731
974	0.007228621022
975	0.007228479816
976	0.007228472899
977	0.007228461212
978	0.00722839716
979	0.007228350911
980	0.007228341204
981	0.007224631736
982	0.007224627847
983	0.00722420212
984	0.00722328239
985	0.007223280668
986	0.007223200285
987	0.007223042989
988	0.007223036409
989	0.00722266137
990	0.007222572946
991	0.007222562106
992	0.00722251631
993	0.007222506199
994	0.007221958786
995	0.007221948167
996	0.007221375461
997	0.00722133909
998	0.007220527732
999	0.007220420422
