,real_value,reg_br,reg_ridge,reg_ridgecv,reg_lr,reg_encv,reg_lassocv,reg_larscv
329,0.013230735294117646,0.01740755746830343,0.01724048322331398,0.01724048322331398,0.017183473661756574,0.01731141178606985,0.017239249613090066,0.01723972529743455
330,0.01884377450980392,0.016455050736342822,0.016238446906013133,0.016238446906013133,0.01616231576578503,0.01638572722956959,0.016352662994538067,0.016303591249012723
331,0.019339166666666668,0.015872984437368374,0.01581015210749051,0.01581015210749051,0.015637926365827854,0.015811693551053357,0.01576276472892278,0.01574425723783057
332,0.019133431372549012,0.016035317895687445,0.01563275795120122,0.01563275795120122,0.016360247228847012,0.015657286770521674,0.015616519784134385,0.015606889879991686
333,0.01725166666666667,0.015436143435688658,0.01524747290081049,0.01524747290081049,0.015408800453539769,0.015222028831530059,0.015174544472220056,0.015130484046023577
334,0.011683774509803922,0.014975767320691155,0.014954820836501875,0.014954820836501875,0.015117440338822459,0.014954849712655743,0.014919081905695169,0.014832465732524502
335,0.009622254901960784,0.014855452641899917,0.014864918495966932,0.014864918495966932,0.015203803609298152,0.014814092804509113,0.014783170814355026,0.014740368204537557
336,0.012412303921568626,0.014706118084867395,0.014880036534361603,0.014880036534361603,0.01479075125865039,0.014736728267777749,0.014750036202923932,0.014726450681047873
337,0.011458970588235294,0.014523057281062334,0.014747231569620427,0.014747231569620427,0.013838647405562818,0.014580013973631716,0.014666419403919807,0.014528704938751913
338,0.017839509803921568,0.014625566226972279,0.015004700332714352,0.015004700332714352,0.014368870891222883,0.01482944791749534,0.01491997066203542,0.014807099683664296
339,0.016278382352941174,0.015556773615800677,0.015645546189510768,0.015645546189510768,0.015280566771263753,0.015599304329211167,0.015722956348912423,0.01564897495085472
340,0.023479607843137257,0.016226218407912708,0.01623591003235084,0.01623591003235084,0.016048038908302826,0.016234577399613048,0.016324294499914214,0.016309866804462808
341,0.019705441176470585,0.0161873755543517,0.016383799317337404,0.016383799317337404,0.01573536310193785,0.01656190867241219,0.016633651357806138,0.01658441015887293
342,0.015238725490196078,0.016048738320480385,0.016189338952254405,0.016189338952254405,0.016321969990398717,0.016460040963566503,0.01653404571641114,0.01649328224179372
343,0.023384803921568626,0.015993893394630386,0.016142340800720904,0.016142340800720904,0.016219559121477878,0.01625554102363881,0.01633686388528464,0.016334042550142074
